GameID,Teams,Yards,Quarter,Date,Time
2009110106,SF@IND,7.0,2,2009-11-01,12:40
2009110110,CAR@ARI,8.0,2,2009-11-01,09:49
2009110105,MIN@GB,9.0,2,2009-11-01,02:31
2009110107,MIA@NYJ,10.0,2,2009-11-01,04:19
2009110103,SEA@DAL,11.0,2,2009-11-01,04:06
2009110106,SF@IND,12.0,2,2009-11-01,06:37
2009110104,STL@DET,15.0,2,2009-11-01,04:42
2009110105,MIN@GB,20.0,2,2009-11-01,14:33
2009110111,NYG@PHI,30.0,2,2009-11-01,00:11
2009110101,HOU@BUF,-3.0,3,2009-11-01,05:23
2009110110,CAR@ARI,-1.0,3,2009-11-01,13:00
2009110109,JAC@TEN,0.0,3,2009-11-01,01:07
2009110100,DEN@BAL,0.0,3,2009-11-01,03:33
2009110102,CLE@CHI,0.0,3,2009-11-01,04:33
2009110107,MIA@NYJ,0.0,3,2009-11-01,06:00
2009110108,OAK@SD,0.0,3,2009-11-01,06:37
2009110102,CLE@CHI,0.0,3,2009-11-01,08:31
2009110104,STL@DET,0.0,3,2009-11-01,08:56
2009110103,SEA@DAL,0.0,3,2009-11-01,10:34
2009110104,STL@DET,0.0,3,2009-11-01,12:02
2009110102,CLE@CHI,0.0,3,2009-11-01,13:01
2009110102,CLE@CHI,0.0,3,2009-11-01,13:10
2009110101,HOU@BUF,0.0,3,2009-11-01,13:28
2009110106,SF@IND,3.0,3,2009-11-01,04:55
2009110109,JAC@TEN,3.0,3,2009-11-01,08:55
2009110103,SEA@DAL,4.0,3,2009-11-01,09:28
2009110110,CAR@ARI,6.0,3,2009-11-01,05:14
2009110106,SF@IND,7.0,3,2009-11-01,03:14
2009110102,CLE@CHI,7.0,3,2009-11-01,06:53
2009110105,MIN@GB,8.0,3,2009-11-01,06:09
2009110104,STL@DET,8.0,3,2009-11-01,07:29
2009110104,STL@DET,8.0,3,2009-11-01,10:32
2009110108,OAK@SD,9.0,3,2009-11-01,13:46
2009110107,MIA@NYJ,11.0,3,2009-11-01,13:45
2009110110,CAR@ARI,18.0,3,2009-11-01,03:37
2009110110,CAR@ARI,19.0,3,2009-11-01,14:44
2009110103,SEA@DAL,23.0,3,2009-11-01,08:42
2009110103,SEA@DAL,82.0,3,2009-11-01,01:30
2009110104,STL@DET,-2.0,4,2009-11-01,02:38
2009110100,DEN@BAL,-2.0,4,2009-11-01,08:55
2009110111,NYG@PHI,0.0,4,2009-11-01,00:56
2009110109,JAC@TEN,0.0,4,2009-11-01,01:12
2009110109,JAC@TEN,0.0,4,2009-11-01,02:29
2009110104,STL@DET,0.0,4,2009-11-01,04:09
2009110103,SEA@DAL,0.0,4,2009-11-01,04:14
2009110106,SF@IND,0.0,4,2009-11-01,05:57
2009110104,STL@DET,0.0,4,2009-11-01,07:03
2009110105,MIN@GB,0.0,4,2009-11-01,08:22
2009110103,SEA@DAL,0.0,4,2009-11-01,09:39
2009110104,STL@DET,0.0,4,2009-11-01,10:17
2009110109,JAC@TEN,0.0,4,2009-11-01,10:18
2009110100,DEN@BAL,0.0,4,2009-11-01,10:59
2009110106,SF@IND,0.0,4,2009-11-01,11:23
2009110110,CAR@ARI,0.0,4,2009-11-01,14:11
2009110103,SEA@DAL,0.0,4,2009-11-01,15:00
2009110110,CAR@ARI,1.0,4,2009-11-01,07:50
2009110106,SF@IND,3.0,4,2009-11-01,08:47
2009110109,JAC@TEN,4.0,4,2009-11-01,08:14
2009110103,SEA@DAL,5.0,4,2009-11-01,00:15
2009110107,MIA@NYJ,5.0,4,2009-11-01,03:51
2009110111,NYG@PHI,8.0,4,2009-11-01,04:59
2009110100,DEN@BAL,12.0,4,2009-11-01,07:30
2009110100,DEN@BAL,14.0,4,2009-11-01,07:16
2009110111,NYG@PHI,16.0,4,2009-11-01,05:14
2009110102,CLE@CHI,69.0,4,2009-11-01,02:50
2009110200,ATL@NO,0.0,1,2009-11-02,02:32
2009110200,ATL@NO,10.0,2,2009-11-02,02:59
2009110200,ATL@NO,0.0,3,2009-11-02,03:25
2009110200,ATL@NO,0.0,3,2009-11-02,06:28
2009110200,ATL@NO,9.0,3,2009-11-02,14:02
2009110810,TEN@SF,-1.0,1,2009-11-08,12:26
2009110805,MIA@NE,0.0,1,2009-11-08,00:08
2009110811,DAL@PHI,0.0,1,2009-11-08,00:19
2009110803,HOU@IND,0.0,1,2009-11-08,01:47
2009110810,TEN@SF,0.0,1,2009-11-08,02:21
2009110811,DAL@PHI,0.0,1,2009-11-08,02:25
2009110809,SD@NYG,0.0,1,2009-11-08,03:08
2009110804,KC@JAC,0.0,1,2009-11-08,03:44
2009110810,TEN@SF,0.0,1,2009-11-08,03:59
2009110805,MIA@NE,0.0,1,2009-11-08,04:11
2009110811,DAL@PHI,0.0,1,2009-11-08,05:10
2009110809,SD@NYG,0.0,1,2009-11-08,05:19
2009110800,WAS@ATL,0.0,1,2009-11-08,05:36
2009110802,BAL@CIN,0.0,1,2009-11-08,07:16
2009110807,CAR@NO,0.0,1,2009-11-08,07:55
2009110803,HOU@IND,0.0,1,2009-11-08,11:07
2009110807,CAR@NO,0.0,1,2009-11-08,12:23
2009110811,DAL@PHI,0.0,1,2009-11-08,12:29
2009110804,KC@JAC,0.0,1,2009-11-08,12:57
2009110806,GB@TB,6.0,1,2009-11-08,10:01
2009110811,DAL@PHI,7.0,1,2009-11-08,06:31
2009110800,WAS@ATL,10.0,1,2009-11-08,07:31
2009110806,GB@TB,27.0,1,2009-11-08,13:28
2009110810,TEN@SF,-2.0,2,2009-11-08,08:17
2009110809,SD@NYG,0.0,2,2009-11-08,00:20
2009110809,SD@NYG,0.0,2,2009-11-08,00:59
2009110805,MIA@NE,0.0,2,2009-11-08,01:50
2009110802,BAL@CIN,0.0,2,2009-11-08,01:54
2009110806,GB@TB,0.0,2,2009-11-08,02:42
2009110802,BAL@CIN,0.0,2,2009-11-08,03:00
2009110807,CAR@NO,0.0,2,2009-11-08,03:23
2009110810,TEN@SF,0.0,2,2009-11-08,03:45
2009110806,GB@TB,0.0,2,2009-11-08,05:34
2009110802,BAL@CIN,0.0,2,2009-11-08,05:45
2009110804,KC@JAC,0.0,2,2009-11-08,06:37
2009110801,ARI@CHI,0.0,2,2009-11-08,08:00
2009110811,DAL@PHI,0.0,2,2009-11-08,08:09
2009110803,HOU@IND,0.0,2,2009-11-08,08:27
2009110800,WAS@ATL,0.0,2,2009-11-08,09:54
2009110804,KC@JAC,0.0,2,2009-11-08,10:52
2009110800,WAS@ATL,0.0,2,2009-11-08,14:45
2009110804,KC@JAC,2.0,2,2009-11-08,08:17
2009110803,HOU@IND,2.0,2,2009-11-08,11:26
2009110807,CAR@NO,4.0,2,2009-11-08,01:53
2009110805,MIA@NE,5.0,2,2009-11-08,14:20
2009110802,BAL@CIN,8.0,2,2009-11-08,14:54
2009110811,DAL@PHI,9.0,2,2009-11-08,07:58
2009110810,TEN@SF,10.0,2,2009-11-08,06:08
2009110806,GB@TB,15.0,2,2009-11-08,04:00
2009110801,ARI@CHI,15.0,2,2009-11-08,15:00
2009110800,WAS@ATL,17.0,2,2009-11-08,02:29
2009110808,DET@SEA,-3.0,3,2009-11-08,12:26
2009110801,ARI@CHI,-2.0,3,2009-11-08,04:17
2009110800,WAS@ATL,-2.0,3,2009-11-08,05:09
2009110802,BAL@CIN,-1.0,3,2009-11-08,09:39
2009110806,GB@TB,0.0,3,2009-11-08,01:44
2009110811,DAL@PHI,0.0,3,2009-11-08,02:18
2009110806,GB@TB,0.0,3,2009-11-08,03:29
2009110801,ARI@CHI,0.0,3,2009-11-08,05:38
2009110811,DAL@PHI,0.0,3,2009-11-08,06:09
2009110804,KC@JAC,0.0,3,2009-11-08,06:17
2009110803,HOU@IND,0.0,3,2009-11-08,06:46
2009110809,SD@NYG,0.0,3,2009-11-08,07:08
2009110809,SD@NYG,0.0,3,2009-11-08,08:42
2009110804,KC@JAC,0.0,3,2009-11-08,09:11
2009110810,TEN@SF,0.0,3,2009-11-08,10:20
2009110809,SD@NYG,0.0,3,2009-11-08,11:23
2009110806,GB@TB,0.0,3,2009-11-08,11:37
2009110810,TEN@SF,0.0,3,2009-11-08,11:38
2009110804,KC@JAC,0.0,3,2009-11-08,13:02
2009110808,DET@SEA,0.0,3,2009-11-08,13:31
2009110801,ARI@CHI,3.0,3,2009-11-08,13:28
2009110801,ARI@CHI,7.0,3,2009-11-08,01:26
2009110802,BAL@CIN,8.0,3,2009-11-08,04:55
2009110802,BAL@CIN,9.0,3,2009-11-08,07:34
2009110806,GB@TB,10.0,3,2009-11-08,13:12
2009110806,GB@TB,12.0,3,2009-11-08,06:34
2009110808,DET@SEA,18.0,3,2009-11-08,05:47
2009110801,ARI@CHI,0.0,4,2009-11-08,01:38
2009110806,GB@TB,0.0,4,2009-11-08,01:48
2009110803,HOU@IND,0.0,4,2009-11-08,01:51
2009110808,DET@SEA,0.0,4,2009-11-08,02:14
2009110807,CAR@NO,0.0,4,2009-11-08,02:29
2009110800,WAS@ATL,0.0,4,2009-11-08,03:25
2009110809,SD@NYG,0.0,4,2009-11-08,03:43
2009110805,MIA@NE,0.0,4,2009-11-08,03:45
2009110805,MIA@NE,0.0,4,2009-11-08,05:45
2009110809,SD@NYG,0.0,4,2009-11-08,06:23
2009110809,SD@NYG,0.0,4,2009-11-08,06:38
2009110808,DET@SEA,0.0,4,2009-11-08,06:53
2009110804,KC@JAC,0.0,4,2009-11-08,08:48
2009110805,MIA@NE,0.0,4,2009-11-08,09:49
2009110807,CAR@NO,0.0,4,2009-11-08,11:30
2009110804,KC@JAC,0.0,4,2009-11-08,12:59
2009110805,MIA@NE,0.0,4,2009-11-08,14:58
2009110801,ARI@CHI,2.0,4,2009-11-08,07:17
2009110803,HOU@IND,6.0,4,2009-11-08,11:10
2009110806,GB@TB,10.0,4,2009-11-08,07:23
2009110802,BAL@CIN,12.0,4,2009-11-08,03:51
2009110809,SD@NYG,13.0,4,2009-11-08,12:36
2009110806,GB@TB,19.0,4,2009-11-08,02:19
2009110804,KC@JAC,44.0,4,2009-11-08,07:25
2009110900,PIT@DEN,0.0,1,2009-11-09,03:20
2009110900,PIT@DEN,0.0,1,2009-11-09,08:03
2009110900,PIT@DEN,6.0,1,2009-11-09,00:07
2009110900,PIT@DEN,0.0,2,2009-11-09,00:18
2009110900,PIT@DEN,0.0,2,2009-11-09,02:57
2009110900,PIT@DEN,0.0,2,2009-11-09,07:13
2009110900,PIT@DEN,0.0,3,2009-11-09,07:32
2009110900,PIT@DEN,14.0,3,2009-11-09,00:03
2009110900,PIT@DEN,0.0,4,2009-11-09,09:21
2009110900,PIT@DEN,0.0,4,2009-11-09,12:16
2009110900,PIT@DEN,15.0,4,2009-11-09,13:20
2009110900,PIT@DEN,43.0,4,2009-11-09,06:44
2009111200,CHI@SF,0.0,1,2009-11-12,05:54
2009111200,CHI@SF,2.0,1,2009-11-12,03:56
2009111200,CHI@SF,4.0,1,2009-11-12,13:34
2009111200,CHI@SF,0.0,3,2009-11-12,01:37
2009111200,CHI@SF,0.0,3,2009-11-12,13:06
2009111200,CHI@SF,2.0,3,2009-11-12,04:40
2009111200,CHI@SF,0.0,4,2009-11-12,02:53
2009111200,CHI@SF,0.0,4,2009-11-12,09:13
2009111200,CHI@SF,0.0,4,2009-11-12,14:57
2009111508,KC@OAK,-1.0,1,2009-11-15,00:32
2009111507,DEN@WAS,0.0,1,2009-11-15,00:45
2009111500,ATL@CAR,0.0,1,2009-11-15,02:21
2009111510,DAL@GB,0.0,1,2009-11-15,03:26
2009111507,DEN@WAS,0.0,1,2009-11-15,03:49
2009111501,TB@MIA,0.0,1,2009-11-15,03:53
2009111508,KC@OAK,0.0,1,2009-11-15,03:56
2009111511,PHI@SD,0.0,1,2009-11-15,04:39
2009111501,TB@MIA,0.0,1,2009-11-15,05:28
2009111502,DET@MIN,0.0,1,2009-11-15,05:50
2009111509,SEA@ARI,0.0,1,2009-11-15,05:52
2009111508,KC@OAK,0.0,1,2009-11-15,08:14
2009111509,SEA@ARI,0.0,1,2009-11-15,09:32
2009111511,PHI@SD,0.0,1,2009-11-15,10:05
2009111509,SEA@ARI,0.0,1,2009-11-15,11:34
2009111512,NE@IND,0.0,1,2009-11-15,11:55
2009111505,NO@STL,0.0,1,2009-11-15,12:05
2009111509,SEA@ARI,1.0,1,2009-11-15,04:39
2009111511,PHI@SD,3.0,1,2009-11-15,03:02
2009111508,KC@OAK,3.0,1,2009-11-15,07:25
2009111511,PHI@SD,3.0,1,2009-11-15,12:12
2009111511,PHI@SD,8.0,1,2009-11-15,01:57
2009111504,CIN@PIT,8.0,1,2009-11-15,02:33
2009111510,DAL@GB,9.0,1,2009-11-15,13:45
2009111512,NE@IND,10.0,1,2009-11-15,03:20
2009111509,SEA@ARI,11.0,1,2009-11-15,09:59
2009111501,TB@MIA,12.0,1,2009-11-15,02:03
2009111512,NE@IND,13.0,1,2009-11-15,13:34
2009111500,ATL@CAR,13.0,1,2009-11-15,13:47
2009111506,BUF@TEN,16.0,1,2009-11-15,13:39
2009111510,DAL@GB,18.0,1,2009-11-15,00:20
2009111506,BUF@TEN,18.0,1,2009-11-15,02:31
2009111508,KC@OAK,19.0,1,2009-11-15,06:28
2009111508,KC@OAK,-4.0,2,2009-11-15,01:26
2009111502,DET@MIN,-1.0,2,2009-11-15,08:43
2009111512,NE@IND,0.0,2,2009-11-15,00:32
2009111500,ATL@CAR,0.0,2,2009-11-15,00:48
2009111508,KC@OAK,0.0,2,2009-11-15,00:52
2009111506,BUF@TEN,0.0,2,2009-11-15,01:12
2009111512,NE@IND,0.0,2,2009-11-15,01:47
2009111501,TB@MIA,0.0,2,2009-11-15,02:00
2009111500,ATL@CAR,0.0,2,2009-11-15,03:50
2009111508,KC@OAK,0.0,2,2009-11-15,03:58
2009111512,NE@IND,0.0,2,2009-11-15,04:02
2009111511,PHI@SD,0.0,2,2009-11-15,04:33
2009111510,DAL@GB,0.0,2,2009-11-15,07:42
2009111510,DAL@GB,0.0,2,2009-11-15,10:03
2009111507,DEN@WAS,0.0,2,2009-11-15,11:06
2009111509,SEA@ARI,0.0,2,2009-11-15,11:45
2009111504,CIN@PIT,0.0,2,2009-11-15,12:09
2009111502,DET@MIN,0.0,2,2009-11-15,12:10
2009111512,NE@IND,0.0,2,2009-11-15,12:16
2009111507,DEN@WAS,0.0,2,2009-11-15,12:31
2009111506,BUF@TEN,0.0,2,2009-11-15,13:32
2009111510,DAL@GB,0.0,2,2009-11-15,13:43
2009111501,TB@MIA,0.0,2,2009-11-15,14:21
2009111508,KC@OAK,1.0,2,2009-11-15,09:55
2009111508,KC@OAK,2.0,2,2009-11-15,02:00
2009111510,DAL@GB,5.0,2,2009-11-15,02:00
2009111504,CIN@PIT,5.0,2,2009-11-15,03:05
2009111508,KC@OAK,6.0,2,2009-11-15,05:46
2009111503,JAC@NYJ,6.0,2,2009-11-15,08:12
2009111504,CIN@PIT,6.0,2,2009-11-15,09:21
2009111501,TB@MIA,7.0,2,2009-11-15,01:02
2009111510,DAL@GB,8.0,2,2009-11-15,04:13
2009111507,DEN@WAS,8.0,2,2009-11-15,09:42
2009111508,KC@OAK,8.0,2,2009-11-15,14:17
2009111512,NE@IND,9.0,2,2009-11-15,02:50
2009111509,SEA@ARI,9.0,2,2009-11-15,14:01
2009111505,NO@STL,10.0,2,2009-11-15,00:06
2009111502,DET@MIN,10.0,2,2009-11-15,13:43
2009111512,NE@IND,16.0,2,2009-11-15,09:43
2009111510,DAL@GB,18.0,2,2009-11-15,00:52
2009111502,DET@MIN,20.0,2,2009-11-15,02:58
2009111504,CIN@PIT,25.0,2,2009-11-15,08:18
2009111509,SEA@ARI,27.0,2,2009-11-15,10:15
2009111509,SEA@ARI,27.0,2,2009-11-15,14:16
2009111502,DET@MIN,30.0,2,2009-11-15,15:00
2009111506,BUF@TEN,0.0,3,2009-11-15,00:59
2009111504,CIN@PIT,0.0,3,2009-11-15,02:59
2009111507,DEN@WAS,0.0,3,2009-11-15,03:08
2009111506,BUF@TEN,0.0,3,2009-11-15,03:18
2009111509,SEA@ARI,0.0,3,2009-11-15,03:40
2009111502,DET@MIN,0.0,3,2009-11-15,04:54
2009111504,CIN@PIT,0.0,3,2009-11-15,05:07
2009111502,DET@MIN,0.0,3,2009-11-15,06:53
2009111510,DAL@GB,0.0,3,2009-11-15,06:57
2009111510,DAL@GB,0.0,3,2009-11-15,09:05
2009111507,DEN@WAS,0.0,3,2009-11-15,09:10
2009111504,CIN@PIT,0.0,3,2009-11-15,09:34
2009111503,JAC@NYJ,0.0,3,2009-11-15,10:41
2009111501,TB@MIA,0.0,3,2009-11-15,11:00
2009111503,JAC@NYJ,0.0,3,2009-11-15,12:40
2009111507,DEN@WAS,0.0,3,2009-11-15,13:00
2009111505,NO@STL,0.0,3,2009-11-15,13:17
2009111503,JAC@NYJ,0.0,3,2009-11-15,14:12
2009111503,JAC@NYJ,2.0,3,2009-11-15,07:01
2009111508,KC@OAK,5.0,3,2009-11-15,00:48
2009111511,PHI@SD,5.0,3,2009-11-15,10:36
2009111501,TB@MIA,7.0,3,2009-11-15,08:37
2009111502,DET@MIN,9.0,3,2009-11-15,02:08
2009111508,KC@OAK,10.0,3,2009-11-15,02:29
2009111502,DET@MIN,12.0,3,2009-11-15,00:37
2009111501,TB@MIA,12.0,3,2009-11-15,13:22
2009111505,NO@STL,13.0,3,2009-11-15,01:28
2009111509,SEA@ARI,16.0,3,2009-11-15,06:33
2009111512,NE@IND,69.0,3,2009-11-15,00:15
2009111508,KC@OAK,-4.0,4,2009-11-15,04:51
2009111501,TB@MIA,-4.0,4,2009-11-15,11:04
2009111508,KC@OAK,0.0,4,2009-11-15,02:00
2009111505,NO@STL,0.0,4,2009-11-15,02:29
2009111505,NO@STL,0.0,4,2009-11-15,04:36
2009111502,DET@MIN,0.0,4,2009-11-15,04:45
2009111509,SEA@ARI,0.0,4,2009-11-15,05:28
2009111505,NO@STL,0.0,4,2009-11-15,07:26
2009111512,NE@IND,0.0,4,2009-11-15,08:02
2009111509,SEA@ARI,0.0,4,2009-11-15,09:33
2009111500,ATL@CAR,0.0,4,2009-11-15,11:24
2009111502,DET@MIN,0.0,4,2009-11-15,11:51
2009111501,TB@MIA,0.0,4,2009-11-15,12:38
2009111508,KC@OAK,0.0,4,2009-11-15,14:55
2009111509,SEA@ARI,1.0,4,2009-11-15,05:51
2009111503,JAC@NYJ,3.0,4,2009-11-15,12:52
2009111505,NO@STL,5.0,4,2009-11-15,10:23
2009111504,CIN@PIT,6.0,4,2009-11-15,06:23
2009111510,DAL@GB,7.0,4,2009-11-15,03:31
2009111511,PHI@SD,7.0,4,2009-11-15,12:31
2009111506,BUF@TEN,9.0,4,2009-11-15,01:46
2009111506,BUF@TEN,12.0,4,2009-11-15,09:32
2009111509,SEA@ARI,13.0,4,2009-11-15,03:16
2009111500,ATL@CAR,24.0,4,2009-11-15,04:14
2009111600,BAL@CLE,0.0,1,2009-11-16,00:45
2009111600,BAL@CLE,0.0,1,2009-11-16,11:16
2009111600,BAL@CLE,9.0,1,2009-11-16,13:53
2009111600,BAL@CLE,0.0,2,2009-11-16,01:05
2009111600,BAL@CLE,0.0,2,2009-11-16,06:16
2009111600,BAL@CLE,0.0,2,2009-11-16,11:49
2009111600,BAL@CLE,1.0,2,2009-11-16,09:15
2009111600,BAL@CLE,21.0,2,2009-11-16,14:17
2009111600,BAL@CLE,0.0,3,2009-11-16,01:09
2009111600,BAL@CLE,0.0,3,2009-11-16,14:13
2009111600,BAL@CLE,-2.0,4,2009-11-16,08:42
2009111600,BAL@CLE,0.0,4,2009-11-16,10:25
2009111600,BAL@CLE,3.0,4,2009-11-16,04:59
2009111600,BAL@CLE,3.0,4,2009-11-16,13:06
2009111600,BAL@CLE,4.0,4,2009-11-16,03:57
2009111600,BAL@CLE,5.0,4,2009-11-16,14:55
2009111900,MIA@CAR,0.0,1,2009-11-19,03:53
2009111900,MIA@CAR,0.0,1,2009-11-19,06:46
2009111900,MIA@CAR,5.0,1,2009-11-19,01:46
2009111900,MIA@CAR,0.0,2,2009-11-19,12:06
2009111900,MIA@CAR,0.0,2,2009-11-19,13:05
2009111900,MIA@CAR,8.0,2,2009-11-19,09:35
2009111900,MIA@CAR,22.0,2,2009-11-19,03:04
2009111900,MIA@CAR,0.0,3,2009-11-19,04:37
2009111900,MIA@CAR,0.0,3,2009-11-19,13:32
2009111900,MIA@CAR,7.0,3,2009-11-19,06:21
2009111900,MIA@CAR,8.0,3,2009-11-19,02:41
2009112206,SEA@MIN,0.0,1,2009-11-22,00:16
2009112200,IND@BAL,0.0,1,2009-11-22,00:36
2009112209,ARI@STL,0.0,1,2009-11-22,01:07
2009112206,SEA@MIN,0.0,1,2009-11-22,02:32
2009112210,SD@DEN,0.0,1,2009-11-22,03:18
2009112201,WAS@DAL,0.0,1,2009-11-22,05:09
2009112205,PIT@KC,0.0,1,2009-11-22,07:01
2009112213,PHI@CHI,0.0,1,2009-11-22,07:39
2009112202,CLE@DET,0.0,1,2009-11-22,07:43
2009112209,ARI@STL,0.0,1,2009-11-22,08:58
2009112207,ATL@NYG,0.0,1,2009-11-22,09:14
2009112211,NYJ@NE,0.0,1,2009-11-22,10:52
2009112205,PIT@KC,0.0,1,2009-11-22,11:15
2009112208,NO@TB,0.0,1,2009-11-22,12:05
2009112206,SEA@MIN,0.0,1,2009-11-22,12:19
2009112205,PIT@KC,0.0,1,2009-11-22,12:36
2009112201,WAS@DAL,0.0,1,2009-11-22,13:26
2009112211,NYJ@NE,0.0,1,2009-11-22,13:39
2009112206,SEA@MIN,4.0,1,2009-11-22,10:31
2009112203,SF@GB,6.0,1,2009-11-22,01:31
2009112209,ARI@STL,9.0,1,2009-11-22,05:41
2009112201,WAS@DAL,10.0,1,2009-11-22,00:42
2009112211,NYJ@NE,10.0,1,2009-11-22,04:27
2009112201,WAS@DAL,13.0,1,2009-11-22,11:45
2009112206,SEA@MIN,14.0,1,2009-11-22,14:14
2009112212,CIN@OAK,18.0,1,2009-11-22,02:44
2009112211,NYJ@NE,-1.0,2,2009-11-22,14:04
2009112210,SD@DEN,0.0,2,2009-11-22,00:35
2009112206,SEA@MIN,0.0,2,2009-11-22,00:41
2009112211,NYJ@NE,0.0,2,2009-11-22,02:16
2009112208,NO@TB,0.0,2,2009-11-22,02:18
2009112208,NO@TB,0.0,2,2009-11-22,03:17
2009112212,CIN@OAK,0.0,2,2009-11-22,04:10
2009112204,BUF@JAC,0.0,2,2009-11-22,04:55
2009112201,WAS@DAL,0.0,2,2009-11-22,06:15
2009112203,SF@GB,0.0,2,2009-11-22,07:29
2009112201,WAS@DAL,0.0,2,2009-11-22,07:39
2009112206,SEA@MIN,0.0,2,2009-11-22,07:42
2009112202,CLE@DET,0.0,2,2009-11-22,07:54
2009112207,ATL@NYG,0.0,2,2009-11-22,08:46
2009112208,NO@TB,0.0,2,2009-11-22,09:13
2009112210,SD@DEN,0.0,2,2009-11-22,10:00
2009112203,SF@GB,0.0,2,2009-11-22,11:19
2009112203,SF@GB,0.0,2,2009-11-22,12:47
2009112208,NO@TB,0.0,2,2009-11-22,15:00
2009112204,BUF@JAC,2.0,2,2009-11-22,02:07
2009112200,IND@BAL,2.0,2,2009-11-22,13:13
2009112212,CIN@OAK,5.0,2,2009-11-22,00:35
2009112208,NO@TB,5.0,2,2009-11-22,01:49
2009112208,NO@TB,5.0,2,2009-11-22,11:54
2009112202,CLE@DET,6.0,2,2009-11-22,14:20
2009112207,ATL@NYG,7.0,2,2009-11-22,02:02
2009112213,PHI@CHI,9.0,2,2009-11-22,12:13
2009112204,BUF@JAC,11.0,2,2009-11-22,03:09
2009112208,NO@TB,11.0,2,2009-11-22,13:30
2009112205,PIT@KC,17.0,2,2009-11-22,04:30
2009112212,CIN@OAK,20.0,2,2009-11-22,05:53
2009112203,SF@GB,27.0,2,2009-11-22,01:52
2009112205,PIT@KC,28.0,2,2009-11-22,11:42
2009112213,PHI@CHI,53.0,2,2009-11-22,06:11
2009112203,SF@GB,-2.0,3,2009-11-22,04:25
2009112204,BUF@JAC,-2.0,3,2009-11-22,11:50
2009112204,BUF@JAC,0.0,3,2009-11-22,01:06
2009112202,CLE@DET,0.0,3,2009-11-22,01:38
2009112212,CIN@OAK,0.0,3,2009-11-22,01:51
2009112203,SF@GB,0.0,3,2009-11-22,02:24
2009112211,NYJ@NE,0.0,3,2009-11-22,02:49
2009112204,BUF@JAC,0.0,3,2009-11-22,04:21
2009112211,NYJ@NE,0.0,3,2009-11-22,04:40
2009112201,WAS@DAL,0.0,3,2009-11-22,05:06
2009112201,WAS@DAL,0.0,3,2009-11-22,06:12
2009112202,CLE@DET,0.0,3,2009-11-22,07:58
2009112201,WAS@DAL,0.0,3,2009-11-22,08:57
2009112205,PIT@KC,0.0,3,2009-11-22,08:59
2009112209,ARI@STL,0.0,3,2009-11-22,09:19
2009112203,SF@GB,0.0,3,2009-11-22,09:49
2009112206,SEA@MIN,0.0,3,2009-11-22,10:53
2009112201,WAS@DAL,0.0,3,2009-11-22,11:49
2009112213,PHI@CHI,0.0,3,2009-11-22,12:11
2009112206,SEA@MIN,0.0,3,2009-11-22,12:19
2009112202,CLE@DET,0.0,3,2009-11-22,12:44
2009112213,PHI@CHI,0.0,3,2009-11-22,13:12
2009112209,ARI@STL,0.0,3,2009-11-22,13:28
2009112200,IND@BAL,0.0,3,2009-11-22,13:41
2009112213,PHI@CHI,3.0,3,2009-11-22,06:34
2009112213,PHI@CHI,4.0,3,2009-11-22,07:24
2009112208,NO@TB,6.0,3,2009-11-22,02:49
2009112200,IND@BAL,8.0,3,2009-11-22,03:30
2009112209,ARI@STL,10.0,3,2009-11-22,06:39
2009112205,PIT@KC,10.0,3,2009-11-22,07:45
2009112210,SD@DEN,10.0,3,2009-11-22,14:05
2009112209,ARI@STL,12.0,3,2009-11-22,04:59
2009112204,BUF@JAC,14.0,3,2009-11-22,03:26
2009112206,SEA@MIN,-1.0,4,2009-11-22,03:33
2009112201,WAS@DAL,0.0,4,2009-11-22,00:14
2009112205,PIT@KC,0.0,4,2009-11-22,00:30
2009112205,PIT@KC,0.0,4,2009-11-22,01:55
2009112212,CIN@OAK,0.0,4,2009-11-22,02:20
2009112205,PIT@KC,0.0,4,2009-11-22,02:27
2009112207,ATL@NYG,0.0,4,2009-11-22,03:50
2009112213,PHI@CHI,0.0,4,2009-11-22,03:51
2009112210,SD@DEN,0.0,4,2009-11-22,03:59
2009112209,ARI@STL,0.0,4,2009-11-22,05:35
2009112212,CIN@OAK,0.0,4,2009-11-22,07:50
2009112211,NYJ@NE,0.0,4,2009-11-22,10:43
2009112204,BUF@JAC,0.0,4,2009-11-22,12:45
2009112213,PHI@CHI,0.0,4,2009-11-22,12:57
2009112205,PIT@KC,0.0,4,2009-11-22,13:03
2009112203,SF@GB,0.0,4,2009-11-22,13:40
2009112213,PHI@CHI,0.0,4,2009-11-22,14:25
2009112202,CLE@DET,1.0,4,2009-11-22,01:57
2009112202,CLE@DET,3.0,4,2009-11-22,12:44
2009112210,SD@DEN,6.0,4,2009-11-22,13:33
2009112209,ARI@STL,7.0,4,2009-11-22,01:07
2009112213,PHI@CHI,7.0,4,2009-11-22,02:00
2009112203,SF@GB,9.0,4,2009-11-22,08:38
2009112211,NYJ@NE,10.0,4,2009-11-22,15:00
2009112206,SEA@MIN,12.0,4,2009-11-22,02:43
2009112212,CIN@OAK,12.0,4,2009-11-22,06:20
2009112204,BUF@JAC,12.0,4,2009-11-22,06:28
2009112206,SEA@MIN,14.0,4,2009-11-22,05:48
2009112211,NYJ@NE,15.0,4,2009-11-22,00:25
2009112207,ATL@NYG,17.0,4,2009-11-22,00:07
2009112202,CLE@DET,17.0,4,2009-11-22,14:17
